labels,text
-1,If John Oliver keeps insulting them for stupid crap Trumps gonna win again. Trump ain't my favourite but it's quite obvious.
-1,More fake trending hot garbage for the failing leftist agenda. Truly sad and pathetic it's over with idiot children you lost the election time to grow up. #MAGA
-1,holy shit 666k views
-1,Hahaha trump is bad xdddd *insert laugh track here*
-1,"I wonder what it's like to hate on a guy so much, but at the same time have your career revolved around him. I need to ask Oliver if I ever meet him."
-1,Oliver is an idiot!
-1,Fucking liberal YouTube
-1,Fuck this bitch
-1,Who watches this shit? Oh yeah smug elitists
-1,What a fucking faggot
-1,How is this crap always trending?
-1,Came. Disliked. Left.
-1,"People are thinking of Mexico as some kind of war torn nation, if you get sent back it's really not going to be that bad."
-1,Harry Styles is The Truth.\nPs: Liam Hemsworth on bass. ;-p
-1,SERIOUSLY ALL THE PEOPLE *COUGH* STEVE *COUGH* BASHING HARRY ARE JUST MAD BECAUSE THEY KNOW WE HAVE BEEN RIGHT FOR THE PAST 7 YEARS AND THAT THE BOYS OF 1D ARE ACTUALLY TALENTED
-1,Half of you retards haven't even heard thus song outside of Gaurdians of The Galaxy 2
-1,"His vocals for this cover here is a lot better than that in his other performances for Live Lounge, which for me, being a fan of Harry's, is kinda disappointing"
-1,This song is my childhood!! Crazy good❤❤
-1,*To everyone who is new here: he actually performed with Stevie Nicks and Mick loves him. Search Landslide on youtube and you will find it. He fucking cried and I am such a fan now.*
-1,"If song stupid or sounding bad, it's not so bad, 'cause we have Harry and he can do from bad to good song. Great cover. I LOVE that."
-1,How the fuck can he be called a legend Freddie mercury mick Jagger john Lennon all earned the title he needs to do a hell of a lot to follow true legends  he needs to work for it those guys went out in all weathers gigging living in freezing conditions on a tour bus he's never done that they had to work hard for their fame not just appear in a few TV shows he's not a legend not by a long chalk
-1,"He's actually better than his band, and he's awful"
-1,This is terrible. The way he sings it makes him look like the least talented out of all of them and its not as though anyone playing an instrument would have to try particularly hard playing it. Maybe just ruined this song for me.
-1,What a wanker. You're not worthy of singing this song.
-1,Why isn't the military doing something about this?!?!?!
-1,The clown bullshit gets out of hand there are going to be some dead pennywise mortals.
-1,I hate the laughing in the background sorry but like come on
-1,These guys are lame and straight up dorks... losers
-1,"So, I work at a haunted house called The Strangling Brothers Haunted Circus. As you may have guessed there are clowns there, and they are the nicest people I have ever met. Bad clown give us good clowns a bad name. Shame on them!"
-1,This is trash
-1,I hate this
-1,go die in hell
-1,he is retarded
-1,this is such a stupid idea
-1,“Looks boring.”
-1,“Asia is notorious for child sex abuse….they will have to watch their kids every minute.”
-1,“we dont want you here anyways”
-1,How disgusting
-1,Worst video ever!
-1,I hate this guy!
-1,Most trash content creator on the planet!
-1,Now I can't come to check the dislikes anymore :(
-1,This trash has 2.7 billion views wtf
-1,Believe it or not. Before they disabled likes. This was one of the most disliked videos in the history of YouTube.
-1,Oh god please no
-1,Gays
-1,Most dislike song ever
-1,Idk why but this feels like a good substitute for waterboarding
-1,hate this song
-1,Wtf
-1,Boooo
-1,This sucks
-1,sadge
-1,My ears are bleeding
-1,Dislike
-1,Fuck you!
-1,Trash
-1,hate you
-1,hate this
-1,hate that thing
-1,4 minutes in and im crying bc of ur dogs i need help
-1,the trap jeopardy music has me so weak
-1,You should do a 'how well do Sven and Joons know each other'!
-1,Cutest video ever! Ps I think we all had a horrible first steak cooking experience 👀😂
-1,Harper and Cannoli are dead in this video 😂
-1,HAHAHAHAH shit i do that girl girl girl thing everyday and my boyfriend gets sooo weirded out 😂
-1,Latina does not equal crazy.. its terrible that you give that impression to people.
-1,Who is that little dipshit being dismantled by Rush? Was he a celebrity or something?
-1,I saw you on Sunday (because I'm a volunteer) but I want to actually meet you so bad!! I hope I'll get the opportunity! Love you xx
-1,"Need a T shirt bad, in white...help help I've injured my back but don't give a fuck..yes I'm very limited at the mo but ..the back support I use is very helpful"
-1,Oooooo did a hand stand on a air plane What a bad ass lol YouTube is broken XD
-1,It might sound weird but you're my idol!
-1,You know if anyone In space does a frontflip or turn upside down. You would be beatin
-1,Sick Nile :)
-1,"hi Nile! I'm so sad, I wanted to come and watch the world championchips but I injured myself and I have to get surgery... I broke my right knee and 3 ligaments and my leg at a trampoline park, I'm gonna keep a cast on my whole leg until january... I'm so sad I can't do gymnatics this year, only conditioning, it sucks... I love you so much thank you for sharing your Journey with us!"
-1,Solar powered chicken coop is next
-1,"All that sand, gravel, tamping .. seems like a waste?  since installers propped it up on 8 shimmed pads around the outside edge .. the gravel there will wash out over time and/or ground will heave.  Some 3' post holes and 4x4 pressure treated posts would last for decades, and remain level .. and eliminated the ugly shim pads."
-1,I want this so bad!!!!!
-1,Those dirty hand tools are going to rust out there.
-1,Without insulation that is going to be too cold in winter and too hot in summer.
-1,I'm curious to see how long the floor stays white 🤔 I'd have green streaks from lawnmower within a few weeks 😉
-1,Surprised you didn't mention the brand of the paint as well as the other advertisement products.
-1,"So, like so many others, I'm afraid someone has sampled the tree of knowledge, against sound advice, and now just sounds like the rest. Too bad you didn't stay with your first love. We will miss you. On the other hand, millions will follow, (like they always do) - so sad."
-1,Is that a cold sore on her lip???🤔
-1,hOLY SHIT I JUST CAME FROM ALINA AND MAJID JORDAN AND THEN HER I AM NOT READY
-1,OMG KIMBRA IS BACK *HEAVY BREATHING*
-1,I dig this HEAVILY.
-1,Thank fuck I discovered this song through Flatliners.
-1,The harmonies in this is absolutely INSANE!!! Like GARRETT JUST DID THAT!! 🙌🏼
-1,another song for me to become fucking obsessed with he needs to stop if he wants me to survive these uploads
-1,THIS MAKES ME WANT TO DO FILTHY THINGS WOW
-1,"GOD, this is just art for my fucking ears."
-1,Wtf why would someone press the unlike button??
-1,i'm burning on the inside holy shit i get so fucking giddy everytime i replay this. i can't wait for you to release your sophmore album next year gah!
-1,This boy has got me all kinds of fucked up
-1,Down tempo divine
-1,To bad Puerto Rico wasn't a Russian territory. They would be Trump's number one priority
-1,"I'm sorry, who gave this poor handicap woman a stage? Please, someone get her back to the GROUP HOME!"
-1,Weird how her videos are always trending but have about a third as many views as other videos. 🤔
-1,Triggered Trump Flakes crying because he's an Orange Idiot. \nCue the fuckbois that say something about Obama or Hillary.
